1.9676742142172745	1.675846522988684	1.4198749659937837	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
1.9799627239801936	1.9835402110222897	1.41375506798389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
2.0529780867978937	1.986998498995223	1.7107882654166315	1.4330863207493763	0.0	0.0	0.0	0.0	0.0	0.0	
1.5882709873586858	2.035171162269438	1.6901886507833088	1.1728360869041397	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	1.557000896393544	1.7102374451958686	0.9794509250377222	1.04677393101445	0.0	0.0	0.0	0.0	0.0	
0.0	1.0146765308959997	1.5317883930655056	1.5501557235988288	1.1648331840378217	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	1.149530759222573	1.2080628798158493	1.1835290485289334	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	1.0740777400102859	1.2337952768130604	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	1.2665097163175751	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
