1,01	1,01	1,04	1,12	1,22	1,37	1,78	0,00	0,00	0,00	
1,01	1,01	1,05	1,12	1,23	1,41	1,57	0,00	0,00	0,00	
1,01	1,01	1,05	1,12	1,22	1,43	1,71	0,00	0,00	0,00	
1,01	1,01	1,04	1,12	1,23	1,37	1,78	0,00	0,00	0,00	
1,01	1,01	1,04	1,12	1,22	1,43	1,59	3,14	0,00	0,00	
1,00	1,01	1,04	1,12	1,22	1,40	3,90	0,00	0,00	0,00	
1,00	1,01	1,04	1,12	1,22	1,39	1,64	3,59	0,00	0,00	
1,00	1,01	1,04	1,12	1,22	1,42	1,73	2,16	0,00	0,00	
1,01	1,02	1,05	1,12	1,22	1,38	1,63	2,72	0,00	0,00	
1,27	1,05	1,05	1,12	1,21	1,41	1,73	1,83	0,00	0,00	
