0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	0.9984504981388405	
1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	1.0060636572266184	
1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	1.036470883337362	
1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	1.1124648130077364	
1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	1.8189051428895076	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	
