9,89	10,07	11,41	0,00	0,00	0,00	0,00	0,00	40,30	0,00	
9,84	9,90	11,34	20,81	0,00	0,00	0,00	0,00	46,59	0,00	
10,25	9,96	10,24	11,47	0,00	0,00	0,00	0,00	59,32	0,00	
11,08	10,22	10,15	11,70	0,00	0,00	0,00	0,00	0,00	0,00	
19,70	10,86	10,25	11,77	14,65	0,00	0,00	0,00	0,00	0,00	
0,00	15,20	10,75	10,87	11,69	0,00	0,00	0,00	0,00	0,00	
0,00	0,00	13,84	12,10	11,86	0,00	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	13,97	12,36	19,69	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	0,00	13,96	15,69	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	0,00	27,94	17,85	0,00	0,00	0,00	0,00	
