24,70	20,56	16,74	0,00	0,00	0,00	0,00	0,00	503,04	0,00	
24,45	24,54	16,63	11,41	0,00	0,00	0,00	0,00	581,57	0,00	
25,02	24,66	20,68	16,72	0,00	0,00	0,00	0,00	740,49	0,00	
18,75	25,05	20,58	13,34	0,00	0,00	0,00	0,00	0,00	0,00	
13,73	18,46	24,82	12,20	11,51	0,00	0,00	0,00	0,00	0,00	
0,00	14,95	21,41	18,27	13,39	0,00	0,00	0,00	0,00	0,00	
0,00	0,00	16,96	15,23	14,97	0,00	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	17,12	17,47	12,10	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	0,00	14,00	12,94	0,00	0,00	0,00	0,00	
0,00	0,00	0,00	0,00	11,29	12,60	0,00	0,00	0,00	0,00	
